tx_hash,event_id,event_type,contract_address,sender,block_number,block_timestamp,previous_event_id,gas_used,status,node_region,tx_index
tx_752,evt_11207,Withdr-O,0xBeta,0xAlice,15008,2025-07-03 10:41:45,evt_09180,66599,Pending,ap-southeast,190
tx_907,evt_11208,Minty,0xBeta,0xEve,15010,2025-07-03 10:42:00,,30691,Confirmed,us-east,34
tx_567,evt_11209,Flux,0xBeta,0xBob,15011,2025-07-03 10:42:15,,38865,Reorged,us-east,81
tx_692,evt_11210,Flux,0xDelta,0xEve,15012,2025-07-03 10:42:30,,83618,Reorged,us-west,182
tx_206,evt_11211,Flux,0xAlpha,0xBob,15013,2025-07-03 10:42:45,,130385,Pending,unknown,132
tx_939,evt_11212,Withdr-O,0xDelta,0xAlice,15015,2025-07-03 10:43:00,evt_5698470,108117,Pending,unknown,51
tx_368,evt_11213,Zync,0xGamma,0xAlice,15016,2025-07-03 10:43:15,,28183,Pending,us-west,91
tx_163,evt_11214,Flux,0xBeta,0xBob,15017,2025-07-03 10:43:30,evt_2876116,97023,Confirmed,us-west,81
tx_49,evt_11215,Withdr-O,0xBeta,0xEve,15018,2025-07-03 10:43:45,,110929,Confirmed,us-west,178
tx_357,evt_11216,Minty,0xGamma,0xBob,15020,2025-07-03 10:44:00,,142537,Confirmed,eu-west,167
tx_156,evt_11217,Flux,0xDelta,0xCarol,15021,2025-07-03 10:44:15,evt_09743,142448,Pending,us-west,106
tx_273,evt_11218,Zync,0xGamma,0xEve,15022,2025-07-03 10:44:30,,62531,Pending,us-west,105
tx_505,evt_11219,Minty,0xOmega,0xBob,15023,2025-07-03 10:44:45,,39011,Pending,us-west,138
tx_788,evt_11220,Zync,0xBeta,0xAlice,15025,2025-07-03 10:45:00,,51841,Reorged,ap-southeast,88
tx_559,evt_11221,Withdr-O,0xAlpha,0xDave,15026,2025-07-03 10:45:15,,110220,Confirmed,unknown,188
tx_133,evt_11222,Glint,0xDelta,0xAlice,15027,2025-07-03 10:45:30,,70108,Confirmed,us-west,101
tx_108,evt_11223,Zync,0xAlpha,0xAlice,15028,2025-07-03 10:45:45,,49332,Pending,unknown,39
tx_515,evt_11224,Glint,0xAlpha,0xCarol,15030,2025-07-03 10:46:00,,89489,Confirmed,ap-southeast,42
tx_780,evt_11225,Withdr-O,0xOmega,0xBob,15031,2025-07-03 10:46:15,,65041,Reorged,unknown,118
tx_271,evt_11226,Depos-X,0xGamma,0xCarol,15032,2025-07-03 10:46:30,evt_04746,23071,Pending,ap-southeast,136
tx_266,evt_11227,Zync,0xOmega,0xEve,15033,2025-07-03 10:46:45,evt_10908,128417,Confirmed,eu-west,90
tx_556,evt_11228,Flux,0xBeta,0xDave,15035,2025-07-03 10:47:00,,41571,Pending,us-east,42
tx_535,evt_11229,Yank,0xOmega,0xBob,15036,2025-07-03 10:47:15,evt_03744,113787,Confirmed,ap-southeast,23
tx_77,evt_11230,Minty,0xOmega,0xCarol,15037,2025-07-03 10:47:30,,29849,Confirmed,us-west,37
tx_673,evt_11231,Zync,0xOmega,0xDave,15038,2025-07-03 10:47:45,evt_01394,114499,Reorged,eu-west,174
tx_685,evt_11232,Minty,0xAlpha,0xDave,15040,2025-07-03 10:48:00,,41018,Confirmed,us-west,129
tx_384,evt_11233,Yank,0xDelta,0xDave,15041,2025-07-03 10:48:15,evt_10392,27031,Confirmed,us-west,127
tx_996,evt_11234,Yank,0xBeta,0xAlice,15042,2025-07-03 10:48:30,evt_02092,24752,Pending,us-west,60
tx_175,evt_11235,Flux,0xDelta,0xDave,15043,2025-07-03 10:48:45,,97973,Pending,unknown,159
tx_295,evt_11236,Withdr-O,0xBeta,0xBob,15045,2025-07-03 10:49:00,,70229,Pending,us-west,69
tx_128,evt_11237,Zync,0xDelta,0xDave,15046,2025-07-03 10:49:15,evt_06748,87298,Reorged,ap-southeast,198
tx_857,evt_11238,Zync,0xOmega,0xBob,15047,2025-07-03 10:49:30,evt_07736,85980,Confirmed,us-west,190
tx_303,evt_11239,Glint,0xOmega,0xBob,15048,2025-07-03 10:49:45,evt_04258,72735,Reorged,eu-west,121
tx_659,evt_11240,Flux,0xGamma,0xCarol,15050,2025-07-03 10:50:00,,102563,Pending,unknown,127
tx_666,evt_11241,Withdr-O,0xAlpha,0xDave,15051,2025-07-03 10:50:15,evt_06194,120257,Confirmed,unknown,99
tx_668,evt_11242,Withdr-O,0xGamma,0xAlice,15052,2025-07-03 10:50:30,,71965,Pending,ap-southeast,137
tx_402,evt_11243,Flux,0xBeta,0xBob,15053,2025-07-03 10:50:45,evt_01246,121909,Confirmed,eu-west,119
tx_585,evt_11244,Yank,0xOmega,0xAlice,15055,2025-07-03 10:51:00,,56863,Reorged,us-east,106
tx_683,evt_11245,Depos-X,0xAlpha,0xBob,15056,2025-07-03 10:51:15,evt_03156,110077,Reorged,eu-west,39
tx_348,evt_11246,Glint,0xGamma,0xCarol,15057,2025-07-03 10:51:30,,93335,Confirmed,us-west,151
tx_293,evt_11247,Depos-X,0xBeta,0xBob,15058,2025-07-03 10:51:45,,66262,Confirmed,us-east,169
tx_420,evt_11248,Depos-X,0xGamma,0xDave,15060,2025-07-03 10:52:00,,106476,Confirmed,ap-southeast,119
tx_373,evt_11249,Depos-X,0xAlpha,0xEve,15061,2025-07-03 10:52:15,,53810,Confirmed,us-east,66
tx_653,evt_11250,Flux,0xDelta,0xBob,15062,2025-07-03 10:52:30,,120391,Pending,eu-west,109
tx_893,evt_11251,Flux,0xDelta,0xCarol,15063,2025-07-03 10:52:45,,57102,Reorged,unknown,158
tx_367,evt_11252,Glint,0xOmega,0xBob,15065,2025-07-03 10:53:00,,26726,Pending,unknown,51
tx_823,evt_11253,Glint,0xAlpha,0xEve,15066,2025-07-03 10:53:15,evt_01083,131164,Confirmed,unknown,31
tx_306,evt_11254,Withdr-O,0xGamma,0xAlice,15067,2025-07-03 10:53:30,,34724,Reorged,us-west,148
tx_600,evt_11255,Depos-X,0xBeta,0xCarol,15068,2025-07-03 10:53:45,,134841,Pending,eu-west,104
tx_723,evt_11256,Minty,0xOmega,0xEve,15070,2025-07-03 10:54:00,evt_09676,125168,Confirmed,ap-southeast,42
tx_629,evt_11257,Depos-X,0xOmega,0xBob,15071,2025-07-03 10:54:15,,103089,Reorged,unknown,158
tx_86,evt_11258,Depos-X,0xOmega,0xBob,15072,2025-07-03 10:54:30,,114906,Reorged,ap-southeast,186
tx_776,evt_11259,Glint,0xOmega,0xEve,15073,2025-07-03 10:54:45,,114400,Confirmed,unknown,90
tx_808,evt_11260,Glint,0xGamma,0xBob,15075,2025-07-03 10:55:00,evt_07642,83093,Confirmed,us-east,95
tx_678,evt_11261,Glint,0xAlpha,0xBob,15076,2025-07-03 10:55:15,,32947,Reorged,eu-west,198
tx_693,evt_11262,Flux,0xOmega,0xDave,15077,2025-07-03 10:55:30,evt_07747,77043,Pending,us-east,181
tx_605,evt_11263,Minty,0xGamma,0xBob,15078,2025-07-03 10:55:45,evt_07875,67605,Pending,us-east,74
tx_336,evt_11264,Minty,0xAlpha,0xAlice,15080,2025-07-03 10:56:00,,67746,Reorged,unknown,64
tx_349,evt_11265,Yank,0xGamma,0xCarol,15081,2025-07-03 10:56:15,evt_02228,49038,Confirmed,eu-west,116
tx_584,evt_11266,Minty,0xGamma,0xAlice,15082,2025-07-03 10:56:30,evt_06306,54724,Confirmed,us-east,184
tx_481,evt_11267,Minty,0xDelta,0xAlice,15083,2025-07-03 10:56:45,,143939,Confirmed,unknown,120
tx_789,evt_11268,Zync,0xDelta,0xBob,15085,2025-07-03 10:57:00,evt_02190,96023,Pending,us-east,87
tx_699,evt_11269,Yank,0xDelta,0xEve,15086,2025-07-03 10:57:15,,43553,Pending,eu-west,67
tx_146,evt_11270,Yank,0xGamma,0xEve,15087,2025-07-03 10:57:30,evt_01635,117615,Pending,us-east,126
tx_165,evt_11271,Zync,0xAlpha,0xEve,15088,2025-07-03 10:57:45,,29774,Reorged,ap-southeast,164
tx_422,evt_11272,Withdr-O,0xGamma,0xCarol,15090,2025-07-03 10:58:00,,66649,Pending,eu-west,119
tx_764,evt_11273,Zync,0xDelta,0xBob,15091,2025-07-03 10:58:15,evt_03812,87445,Confirmed,ap-southeast,139
tx_627,evt_11274,Zync,0xGamma,0xDave,15092,2025-07-03 10:58:30,evt_06236,128599,Reorged,ap-southeast,123
tx_724,evt_11275,Depos-X,0xOmega,0xBob,15093,2025-07-03 10:58:45,,56842,Reorged,ap-southeast,163
tx_995,evt_11276,Yank,0xOmega,0xCarol,15095,2025-07-03 10:59:00,evt_06060,95464,Reorged,eu-west,136
tx_66,evt_11277,Yank,0xOmega,0xAlice,15096,2025-07-03 10:59:15,,121837,Pending,unknown,175
tx_694,evt_11278,Glint,0xOmega,0xCarol,15097,2025-07-03 10:59:30,,103405,Pending,ap-southeast,123
tx_231,evt_11279,Withdr-O,0xDelta,0xBob,15098,2025-07-03 10:59:45,evt_03122,62904,Reorged,unknown,37
tx_186,evt_11280,Minty,0xDelta,0xEve,15100,2025-07-03 11:00:00,,50763,Confirmed,us-west,92
tx_681,evt_11281,Flux,0xBeta,0xDave,15101,2025-07-03 11:00:15,,55913,Confirmed,ap-southeast,100
tx_981,evt_11282,Withdr-O,0xOmega,0xCarol,15102,2025-07-03 11:00:30,evt_08390,91774,Reorged,ap-southeast,74
tx_56,evt_11283,Withdr-O,0xAlpha,0xEve,15103,2025-07-03 11:00:45,,55822,Reorged,eu-west,43
tx_881,evt_11284,Zync,0xOmega,0xCarol,15105,2025-07-03 11:01:00,,149531,Pending,eu-west,62
tx_263,evt_11285,Flux,0xOmega,0xEve,15106,2025-07-03 11:01:15,,46184,Confirmed,unknown,47
tx_410,evt_11286,Flux,0xGamma,0xEve,15107,2025-07-03 11:01:30,,145052,Reorged,ap-southeast,141
tx_774,evt_11287,Withdr-O,0xOmega,0xBob,15108,2025-07-03 11:01:45,,80598,Pending,us-east,158
tx_272,evt_11288,Yank,0xOmega,0xEve,15110,2025-07-03 11:02:00,,72917,Pending,ap-southeast,146
tx_129,evt_11289,Flux,0xAlpha,0xAlice,15111,2025-07-03 11:02:15,evt_01098,89226,Pending,ap-southeast,190
tx_897,evt_11290,Glint,0xAlpha,0xAlice,15112,2025-07-03 11:02:30,evt_03028,82214,Confirmed,unknown,35
tx_137,evt_11291,Flux,0xOmega,0xAlice,15113,2025-07-03 11:02:45,,60926,Pending,us-west,191
tx_504,evt_11292,Yank,0xAlpha,0xDave,15115,2025-07-03 11:03:00,evt_04400,73898,Confirmed,ap-southeast,172
tx_129,evt_11293,Yank,0xDelta,0xAlice,15116,2025-07-03 11:03:15,evt_08109,47843,Reorged,us-west,182
tx_314,evt_11294,Yank,0xAlpha,0xDave,15117,2025-07-03 11:03:30,,77690,Confirmed,us-east,103
tx_784,evt_11295,Flux,0xAlpha,0xAlice,15118,2025-07-03 11:03:45,,81567,Pending,unknown,96
tx_598,evt_11296,Zync,0xOmega,0xAlice,15120,2025-07-03 11:04:00,evt_10438,113065,Reorged,unknown,50
tx_708,evt_11297,Flux,0xOmega,0xDave,15121,2025-07-03 11:04:15,,46084,Reorged,us-east,39
tx_469,evt_11298,Zync,0xDelta,0xDave,15122,2025-07-03 11:04:30,evt_04426,121718,Pending,eu-west,66
tx_466,evt_11299,Yank,0xGamma,0xBob,15123,2025-07-03 11:04:45,,129263,Pending,ap-southeast,134
tx_234,evt_11300,Glint,0xDelta,0xBob,15125,2025-07-03 11:05:00,,126263,Reorged,eu-west,125
tx_126,evt_11301,Flux,0xBeta,0xDave,15126,2025-07-03 11:05:15,,122392,Reorged,unknown,29
tx_644,evt_11302,Minty,0xDelta,0xAlice,15127,2025-07-03 11:05:30,,64540,Pending,us-east,154
tx_447,evt_11303,Glint,0xOmega,0xCarol,15128,2025-07-03 11:05:45,evt_00049,82934,Reorged,unknown,180
tx_675,evt_11304,Glint,0xBeta,0xBob,15130,2025-07-03 11:06:00,,68038,Reorged,us-east,82
tx_122,evt_11305,Minty,0xDelta,0xBob,15131,2025-07-03 11:06:15,evt_06089,80596,Confirmed,ap-southeast,126
tx_695,evt_11306,Withdr-O,0xOmega,0xBob,15132,2025-07-03 11:06:30,,98469,Confirmed,eu-west,78
tx_467,evt_11307,Depos-X,0xBeta,0xBob,15133,2025-07-03 11:06:45,,107764,Reorged,unknown,150
tx_192,evt_11308,Flux,0xGamma,0xBob,15135,2025-07-03 11:07:00,,46930,Confirmed,eu-west,182
tx_777,evt_11309,Withdr-O,0xGamma,0xDave,15136,2025-07-03 11:07:15,,79145,Pending,unknown,45
tx_428,evt_11310,Yank,0xOmega,0xEve,15137,2025-07-03 11:07:30,evt_10986,79716,Reorged,unknown,136
tx_821,evt_11311,Glint,0xOmega,0xCarol,15138,2025-07-03 11:07:45,,137353,Reorged,ap-southeast,139
tx_122,evt_11312,Withdr-O,0xOmega,0xEve,15140,2025-07-03 11:08:00,evt_02457,137199,Pending,eu-west,132
tx_964,evt_11313,Yank,0xAlpha,0xEve,15141,2025-07-03 11:08:15,,61759,Pending,ap-southeast,88
tx_773,evt_11314,Glint,0xOmega,0xAlice,15142,2025-07-03 11:08:30,,22945,Pending,us-west,151
tx_79,evt_11315,Depos-X,0xBeta,0xBob,15143,2025-07-03 11:08:45,,144967,Confirmed,unknown,42
tx_627,evt_11316,Withdr-O,0xAlpha,0xAlice,15145,2025-07-03 11:09:00,,43526,Pending,ap-southeast,136
tx_23,evt_11317,Flux,0xAlpha,0xAlice,15146,2025-07-03 11:09:15,,27634,Reorged,ap-southeast,184
tx_541,evt_11318,Flux,0xDelta,0xCarol,15147,2025-07-03 11:09:30,evt_06353,104314,Pending,us-west,166
tx_345,evt_11319,Flux,0xGamma,0xDave,15148,2025-07-03 11:09:45,evt_04241,113511,Confirmed,ap-southeast,134
tx_786,evt_11320,Flux,0xAlpha,0xCarol,15150,2025-07-03 11:10:00,,22828,Pending,us-west,105
tx_248,evt_11321,Glint,0xBeta,0xBob,15151,2025-07-03 11:10:15,evt_07144,21623,Confirmed,ap-southeast,53
tx_883,evt_11322,Depos-X,0xDelta,0xEve,15152,2025-07-03 11:10:30,,55615,Pending,eu-west,92
tx_827,evt_11323,Yank,0xOmega,0xCarol,15153,2025-07-03 11:10:45,evt_04146,103575,Reorged,unknown,141
tx_897,evt_11324,Flux,0xDelta,0xDave,15155,2025-07-03 11:11:00,,106222,Pending,ap-southeast,36
tx_12,evt_11325,Yank,0xOmega,0xCarol,15156,2025-07-03 11:11:15,,139030,Confirmed,us-west,120
tx_796,evt_11326,Glint,0xGamma,0xAlice,15157,2025-07-03 11:11:30,evt_10884,52609,Reorged,us-west,58
tx_156,evt_11327,Glint,0xOmega,0xDave,15158,2025-07-03 11:11:45,,42799,Reorged,eu-west,182
tx_930,evt_11328,Yank,0xAlpha,0xBob,15160,2025-07-03 11:12:00,,78244,Reorged,eu-west,138
tx_124,evt_11329,Yank,0xDelta,0xBob,15161,2025-07-03 11:12:15,,63157,Pending,eu-west,101
tx_666,evt_11330,Depos-X,0xDelta,0xCarol,15162,2025-07-03 11:12:30,evt_07911,98138,Confirmed,ap-southeast,197
tx_673,evt_11331,Glint,0xDelta,0xAlice,15163,2025-07-03 11:12:45,evt_01974,123151,Confirmed,ap-southeast,113
tx_667,evt_11332,Flux,0xBeta,0xBob,15165,2025-07-03 11:13:00,evt_06743,42518,Reorged,us-east,117
tx_572,evt_11333,Zync,0xBeta,0xAlice,15166,2025-07-03 11:13:15,,117303,Pending,unknown,73
tx_289,evt_11334,Yank,0xDelta,0xCarol,15167,2025-07-03 11:13:30,evt_01603,46603,Confirmed,ap-southeast,0
tx_375,evt_11335,Depos-X,0xBeta,0xDave,15168,2025-07-03 11:13:45,evt_09450,129614,Pending,eu-west,44
tx_767,evt_11336,Minty,0xDelta,0xAlice,15170,2025-07-03 11:14:00,evt_07717,86051,Confirmed,unknown,22
tx_60,evt_11337,Minty,0xDelta,0xCarol,15171,2025-07-03 11:14:15,,26568,Reorged,ap-southeast,190
tx_674,evt_11338,Withdr-O,0xBeta,0xAlice,15172,2025-07-03 11:14:30,,101170,Confirmed,us-west,35
tx_927,evt_11339,Depos-X,0xGamma,0xDave,15173,2025-07-03 11:14:45,evt_05954,43668,Reorged,ap-southeast,163
tx_768,evt_11340,Glint,0xBeta,0xDave,15175,2025-07-03 11:15:00,,52185,Confirmed,eu-west,41
tx_984,evt_11341,Zync,0xOmega,0xBob,15176,2025-07-03 11:15:15,,93237,Pending,unknown,86
tx_773,evt_11342,Minty,0xAlpha,0xAlice,15177,2025-07-03 11:15:30,,148015,Reorged,unknown,96
tx_662,evt_11343,Glint,0xBeta,0xAlice,15178,2025-07-03 11:15:45,,100908,Pending,ap-southeast,4
tx_989,evt_11344,Glint,0xBeta,0xDave,15180,2025-07-03 11:16:00,,30286,Reorged,ap-southeast,47
tx_333,evt_11345,Zync,0xGamma,0xCarol,15181,2025-07-03 11:16:15,,136339,Pending,ap-southeast,26
tx_512,evt_11346,Zync,0xDelta,0xEve,15182,2025-07-03 11:16:30,evt_01328,66925,Reorged,us-east,104
tx_500,evt_11347,Flux,0xAlpha,0xEve,15183,2025-07-03 11:16:45,,142781,Confirmed,eu-west,46
tx_267,evt_11348,Withdr-O,0xGamma,0xCarol,15185,2025-07-03 11:17:00,evt_10674,67168,Pending,us-east,194
tx_825,evt_11349,Zync,0xOmega,0xDave,15186,2025-07-03 11:17:15,evt_08013,113017,Reorged,ap-southeast,17
tx_322,evt_11350,Zync,0xBeta,0xCarol,15187,2025-07-03 11:17:30,,129812,Confirmed,us-west,184
tx_143,evt_11351,Depos-X,0xOmega,0xEve,15188,2025-07-03 11:17:45,evt_09457,107088,Confirmed,ap-southeast,47
tx_964,evt_11352,Minty,0xGamma,0xEve,15190,2025-07-03 11:18:00,evt_08049,55348,Reorged,us-east,131
tx_51,evt_11353,Yank,0xOmega,0xBob,15191,2025-07-03 11:18:15,,81473,Pending,us-east,37
tx_964,evt_11354,Zync,0xBeta,0xDave,15192,2025-07-03 11:18:30,,94755,Confirmed,unknown,28
tx_307,evt_11355,Flux,0xDelta,0xBob,15193,2025-07-03 11:18:45,evt_00705,102159,Confirmed,ap-southeast,93
tx_467,evt_11356,Zync,0xDelta,0xEve,15195,2025-07-03 11:19:00,evt_7803218,81218,Reorged,ap-southeast,54
tx_971,evt_11357,Withdr-O,0xAlpha,0xDave,15196,2025-07-03 11:19:15,evt_06747,117937,Pending,eu-west,87
tx_766,evt_11358,Glint,0xGamma,0xBob,15197,2025-07-03 11:19:30,evt_05939,73229,Pending,eu-west,35
tx_776,evt_11359,Depos-X,0xDelta,0xAlice,15198,2025-07-03 11:19:45,evt_05148,64967,Pending,us-east,1
tx_302,evt_11360,Yank,0xOmega,0xEve,15200,2025-07-03 11:20:00,evt_00732,107501,Reorged,ap-southeast,123
tx_580,evt_11361,Minty,0xOmega,0xDave,15201,2025-07-03 11:20:15,,110497,Reorged,eu-west,67
tx_68,evt_11362,Flux,0xOmega,0xDave,15202,2025-07-03 11:20:30,evt_08978,148894,Pending,us-west,190
tx_308,evt_11363,Flux,0xOmega,0xEve,15203,2025-07-03 11:20:45,evt_2979821,108464,Confirmed,us-east,186
tx_248,evt_11364,Withdr-O,0xAlpha,0xCarol,15205,2025-07-03 11:21:00,,49566,Confirmed,eu-west,91
tx_730,evt_11365,Glint,0xOmega,0xDave,15206,2025-07-03 11:21:15,evt_04798,21054,Reorged,ap-southeast,73
tx_975,evt_11366,Yank,0xAlpha,0xDave,15207,2025-07-03 11:21:30,,98654,Pending,unknown,70
tx_973,evt_11367,Glint,0xGamma,0xBob,15208,2025-07-03 11:21:45,,51941,Reorged,eu-west,84
tx_235,evt_11368,Zync,0xOmega,0xEve,15210,2025-07-03 11:22:00,,34696,Reorged,eu-west,95
tx_178,evt_11369,Withdr-O,0xBeta,0xBob,15211,2025-07-03 11:22:15,,63331,Confirmed,us-east,144
tx_708,evt_11370,Glint,0xGamma,0xEve,15212,2025-07-03 11:22:30,,67649,Pending,us-west,79
tx_733,evt_11371,Glint,0xGamma,0xBob,15213,2025-07-03 11:22:45,,48267,Confirmed,ap-southeast,82
tx_723,evt_11372,Minty,0xBeta,0xBob,15215,2025-07-03 11:23:00,,58913,Pending,us-west,122
tx_525,evt_11373,Flux,0xAlpha,0xDave,15216,2025-07-03 11:23:15,,117834,Reorged,ap-southeast,180
tx_129,evt_11374,Zync,0xDelta,0xCarol,15217,2025-07-03 11:23:30,,148380,Confirmed,us-east,20
tx_528,evt_11375,Depos-X,0xBeta,0xCarol,15218,2025-07-03 11:23:45,,111238,Pending,us-west,119
tx_528,evt_11376,Yank,0xBeta,0xDave,15220,2025-07-03 11:24:00,evt_08510,135171,Pending,ap-southeast,97
tx_794,evt_11377,Zync,0xAlpha,0xAlice,15221,2025-07-03 11:24:15,,131320,Confirmed,eu-west,19
tx_897,evt_11378,Yank,0xBeta,0xBob,15222,2025-07-03 11:24:30,evt_01136,93960,Confirmed,us-west,37
tx_866,evt_11379,Glint,0xDelta,0xAlice,15223,2025-07-03 11:24:45,,133643,Confirmed,us-east,102
tx_813,evt_11380,Zync,0xAlpha,0xDave,15225,2025-07-03 11:25:00,,21367,Confirmed,ap-southeast,103
tx_863,evt_11381,Depos-X,0xBeta,0xEve,15226,2025-07-03 11:25:15,,76622,Confirmed,us-west,148
tx_594,evt_11382,Depos-X,0xOmega,0xAlice,15227,2025-07-03 11:25:30,,93248,Pending,eu-west,4
tx_105,evt_11383,Depos-X,0xGamma,0xCarol,15228,2025-07-03 11:25:45,evt_03985,38286,Confirmed,eu-west,159
tx_486,evt_11384,Glint,0xGamma,0xAlice,15230,2025-07-03 11:26:00,evt_03997,31057,Pending,us-east,63
tx_29,evt_11385,Zync,0xGamma,0xEve,15231,2025-07-03 11:26:15,evt_08408,30626,Confirmed,ap-southeast,31
tx_646,evt_11386,Minty,0xGamma,0xAlice,15232,2025-07-03 11:26:30,,62996,Confirmed,unknown,17
tx_170,evt_11387,Flux,0xAlpha,0xCarol,15233,2025-07-03 11:26:45,evt_07168,127264,Reorged,us-east,162
tx_337,evt_11388,Withdr-O,0xBeta,0xDave,15235,2025-07-03 11:27:00,,72841,Pending,us-east,90
tx_331,evt_11389,Glint,0xBeta,0xAlice,15236,2025-07-03 11:27:15,,110614,Confirmed,unknown,182
tx_905,evt_11390,Yank,0xOmega,0xCarol,15237,2025-07-03 11:27:30,evt_07110,51931,Pending,unknown,123
tx_65,evt_11391,Withdr-O,0xBeta,0xBob,15238,2025-07-03 11:27:45,,126253,Confirmed,us-west,168
tx_27,evt_11392,Withdr-O,0xAlpha,0xAlice,15240,2025-07-03 11:28:00,,97595,Reorged,us-east,83
tx_181,evt_11393,Glint,0xDelta,0xDave,15241,2025-07-03 11:28:15,evt_08869,113771,Reorged,eu-west,44
tx_269,evt_11394,Glint,0xBeta,0xDave,15242,2025-07-03 11:28:30,evt_08612,133719,Pending,ap-southeast,68
tx_224,evt_11395,Yank,0xAlpha,0xCarol,15243,2025-07-03 11:28:45,,136320,Pending,unknown,89
tx_238,evt_11396,Withdr-O,0xDelta,0xEve,15245,2025-07-03 11:29:00,evt_09691,43199,Pending,unknown,162
tx_247,evt_11397,Yank,0xDelta,0xBob,15246,2025-07-03 11:29:15,,84848,Confirmed,us-east,199
tx_967,evt_11398,Depos-X,0xDelta,0xBob,15247,2025-07-03 11:29:30,evt_06121,68604,Reorged,us-west,17
tx_688,evt_11399,Withdr-O,0xAlpha,0xEve,15248,2025-07-03 11:29:45,evt_05022,42101,Reorged,us-east,140
tx_486,evt_11400,Glint,0xOmega,0xDave,15250,2025-07-03 11:30:00,,70371,Confirmed,us-east,164
tx_785,evt_11401,Depos-X,0xDelta,0xBob,15251,2025-07-03 11:30:15,evt_08187,86745,Confirmed,us-east,131
tx_621,evt_11402,Glint,0xAlpha,0xEve,15252,2025-07-03 11:30:30,evt_05938,50775,Reorged,us-west,43
tx_288,evt_11403,Glint,0xBeta,0xAlice,15253,2025-07-03 11:30:45,,100853,Confirmed,unknown,153
tx_932,evt_11404,Depos-X,0xOmega,0xCarol,15255,2025-07-03 11:31:00,evt_1627323,84242,Reorged,us-west,17
tx_534,evt_11405,Withdr-O,0xAlpha,0xCarol,15256,2025-07-03 11:31:15,,92213,Reorged,ap-southeast,37
tx_986,evt_11406,Depos-X,0xOmega,0xBob,15257,2025-07-03 11:31:30,evt_05488,67923,Reorged,eu-west,107
tx_340,evt_11407,Yank,0xBeta,0xCarol,15258,2025-07-03 11:31:45,,137917,Pending,us-west,14
tx_628,evt_11408,Glint,0xDelta,0xBob,15260,2025-07-03 11:32:00,,47926,Reorged,unknown,24
tx_685,evt_11409,Minty,0xBeta,0xEve,15261,2025-07-03 11:32:15,evt_1538380,127431,Confirmed,ap-southeast,172
tx_525,evt_11410,Flux,0xAlpha,0xCarol,15262,2025-07-03 11:32:30,,23046,Pending,ap-southeast,87
tx_508,evt_11411,Zync,0xGamma,0xBob,15263,2025-07-03 11:32:45,evt_1502502,44372,Confirmed,us-west,200
tx_456,evt_11412,Zync,0xAlpha,0xDave,15265,2025-07-03 11:33:00,evt_02137,133212,Reorged,ap-southeast,121
tx_446,evt_11413,Flux,0xGamma,0xBob,15266,2025-07-03 11:33:15,,35603,Pending,ap-southeast,42
tx_575,evt_11414,Zync,0xDelta,0xCarol,15267,2025-07-03 11:33:30,evt_02206,129397,Reorged,unknown,195
tx_462,evt_11415,Minty,0xGamma,0xEve,15268,2025-07-03 11:33:45,evt_03260,90065,Reorged,us-west,141
tx_489,evt_11416,Zync,0xDelta,0xAlice,15270,2025-07-03 11:34:00,,124411,Pending,unknown,123
tx_760,evt_11417,Minty,0xDelta,0xEve,15271,2025-07-03 11:34:15,,113109,Pending,us-east,67
tx_974,evt_11418,Glint,0xAlpha,0xAlice,15272,2025-07-03 11:34:30,,119023,Pending,us-west,42
tx_607,evt_11419,Depos-X,0xGamma,0xEve,15273,2025-07-03 11:34:45,,102900,Pending,unknown,23
tx_416,evt_11420,Flux,0xAlpha,0xDave,15275,2025-07-03 11:35:00,,122121,Confirmed,ap-southeast,179
tx_947,evt_11421,Depos-X,0xDelta,0xBob,15276,2025-07-03 11:35:15,,22956,Reorged,eu-west,28
tx_781,evt_11422,Glint,0xGamma,0xDave,15277,2025-07-03 11:35:30,evt_7016126,40407,Confirmed,eu-west,150
tx_103,evt_11423,Zync,0xGamma,0xBob,15278,2025-07-03 11:35:45,,62099,Pending,us-east,104
tx_868,evt_11424,Depos-X,0xDelta,0xDave,15280,2025-07-03 11:36:00,evt_02389,29028,Reorged,unknown,102
tx_387,evt_11425,Depos-X,0xGamma,0xCarol,15281,2025-07-03 11:36:15,,28932,Pending,eu-west,126
tx_202,evt_11426,Minty,0xOmega,0xAlice,15282,2025-07-03 11:36:30,evt_02668,30386,Confirmed,ap-southeast,172
tx_1,evt_11427,Withdr-O,0xAlpha,0xAlice,15283,2025-07-03 11:36:45,evt_05019,48483,Pending,eu-west,158
tx_231,evt_11428,Yank,0xBeta,0xEve,15285,2025-07-03 11:37:00,evt_04846,22690,Pending,unknown,87
tx_569,evt_11429,Withdr-O,0xOmega,0xBob,15286,2025-07-03 11:37:15,,147938,Reorged,eu-west,174
tx_208,evt_11430,Yank,0xBeta,0xCarol,15287,2025-07-03 11:37:30,,111468,Pending,us-west,10
tx_191,evt_11431,Minty,0xDelta,0xDave,15288,2025-07-03 11:37:45,evt_03314,92448,Reorged,ap-southeast,173
tx_438,evt_11432,Glint,0xOmega,0xDave,15290,2025-07-03 11:38:00,,98660,Confirmed,eu-west,153
tx_618,evt_11433,Zync,0xBeta,0xAlice,15291,2025-07-03 11:38:15,,72697,Reorged,us-east,129
